4.48001	4.98461
4.49001	4.98486
4.50001	4.98511
4.51001	4.98536
4.52001	4.9856
4.53001	4.98584
4.54001	4.98607
4.55001	4.9863
4.56001	4.98653
4.57001	4.98675
4.58001	4.98697
4.59001	4.98719
4.60001	4.9874
4.61001	4.98761
4.62001	4.98781
4.63001	4.98801
4.64001	4.98821
4.65001	4.98841
4.66001	4.9886
4.67001	4.98879
4.68001	4.98897
4.69001	4.98915
4.70001	4.98933
4.71001	4.98951
4.72001	4.98968
4.73001	4.98985
4.74001	4.99002
4.75001	4.99019
4.76001	4.99035
4.77001	4.99051
4.78001	4.99066
4.79001	4.99082
4.80001	4.99097
4.81002	4.99112
4.82002	4.99127
4.83002	4.99141
4.84002	4.99155
4.85002	4.99169
4.86002	4.99183
4.87002	4.99196
4.88002	4.9921
4.89002	4.99223
4.90002	4.99236
4.91002	4.99248
4.92002	4.99261
4.93002	4.99273
4.94002	4.99285
4.95002	4.99297
4.96002	4.99308
4.97002	4.9932
4.98002	4.99331
4.99002	4.99342
5.00002	4.99353
5.01002	4.99364
5.02002	4.99364
5.03002	4.9111
5.04002	4.82993
5.05002	4.75009
5.06002	4.67158
5.07002	4.59437
5.08002	4.51843
5.09002	4.44375
5.10002	4.3703
5.11002	4.29806
5.12002	4.22702
5.13002	4.15716
5.14002	4.08844
5.15002	4.02087
5.16002	3.95441
5.17002	3.88905
5.18002	3.82477
5.19002	3.76155
5.20002	3.69938
5.21002	3.63823
5.22002	3.5781
5.23002	3.51896
5.24003	3.46079
5.25003	3.40359
5.26003	3.34733
5.27003	3.29201
5.28003	3.2376
5.29003	3.18408
5.30003	3.13145
5.31003	3.0797
5.32003	3.02879
5.33003	2.97873
5.34003	2.9295
5.35003	2.88108
5.36003	2.83346
5.37003	2.78662
5.38003	2.74057
5.39003	2.69527
5.40003	2.65072
5.41003	2.60691
5.42003	2.56382
5.43003	2.52144
5.44003	2.47977
5.45003	2.43878
5.46003	2.39847
5.47003	2.35883
5.48003	2.31984
5.49003	2.2815
5.50003	2.24379
5.51003	2.2067
5.52003	2.17023
5.53003	2.13436
5.54003	2.09908
5.55003	2.06438
5.56003	2.03026
5.57003	1.9967
5.58003	1.9637
5.59003	1.93124
5.60003	1.89932
5.61003	1.86793
5.62003	1.83706
5.63003	1.80669
5.64003	1.77683
5.65003	1.74746
5.66003	1.71858
5.67003	1.69017
5.68004	1.66224
5.69004	1.63476
5.70004	1.60774
5.71004	1.58117
5.72004	1.55504
5.73004	1.52933
5.74004	1.50406
5.75004	1.4792
5.76004	1.45475
5.77004	1.4307
5.78004	1.40705
5.79004	1.3838
5.80004	1.36093
5.81004	1.33843
5.82004	1.31631
5.83004	1.29455
5.84004	1.27316
5.85004	1.25211
5.86004	1.23142
5.87004	1.21106
5.88004	1.19105
5.89004	1.17136
5.90004	1.152
5.91004	1.13296
5.92004	1.11423
5.93004	1.09582
5.94004	1.0777
5.95004	1.05989
5.96004	1.04237
5.97004	1.02514
5.98004	1.0082
5.99004	0.991535
6.00004	0.975146
6.01004	0.959028
6.02004	0.943177
6.03004	0.927588
6.04004	0.912256
6.05004	0.897178
6.06004	0.882349
6.07004	0.867765
6.08004	0.853422
6.09004	0.839316
6.10004	0.825443
6.11004	0.8118
6.12005	0.798382
6.13005	0.785186
6.14005	0.772208
6.15005	0.759445
6.16005	0.746892
6.17005	0.734547
6.18005	0.722406
6.19005	0.710466
6.20005	0.698723
6.21005	0.687174
6.22005	0.675816
6.23005	0.664646
6.24005	0.65366
6.25005	0.642856
6.26005	0.632231
6.27005	0.621781
6.28005	0.611504
6.29005	0.601396
6.30005	0.591456
6.31005	0.58168
6.32005	0.572066
6.33005	0.562611
6.34005	0.553311
6.35005	0.544166
6.36005	0.535172
6.37005	0.526326
6.38005	0.517627
6.39005	0.509071
6.40005	0.500657
6.41005	0.492382
6.42005	0.484244
6.43005	0.47624
6.44005	0.468368
6.45005	0.460627
6.46005	0.453013
6.47005	0.445526
6.48005	0.438162
6.49005	0.430919
6.50005	0.423797
6.51005	0.416792
6.52005	0.409903
6.53005	0.403128
6.54005	0.396465
6.55006	0.389912
6.56006	0.383467
6.57006	0.377129
6.58006	0.370896
6.59006	0.364766
6.60006	0.358737
6.61006	0.352807
6.62006	0.346976
6.63006	0.341241
6.64006	0.335601
6.65006	0.330054
6.66006	0.324598
6.67006	0.319233
6.68006	0.313957
6.69006	0.308767
6.70006	0.303664
6.71006	0.298645
6.72006	0.293709
6.73006	0.288854
6.74006	0.28408
6.75006	0.279384
6.76006	0.274767
6.77006	0.270225
6.78006	0.265759
6.79006	0.261366
6.80006	0.257046
6.81006	0.252797
6.82006	0.248619
6.83006	0.24451
6.84006	0.240468
6.85006	0.236494
6.86006	0.232585
6.87006	0.228741
6.88006	0.22496
6.89006	0.221242
6.90006	0.217585
6.91006	0.213988
6.92006	0.210452
6.93006	0.206973
6.94006	0.203552
6.95006	0.200188
6.96006	0.196879
6.97006	0.193625
6.98006	0.190424
6.99007	0.187277
7.00007	0.184182
7.01007	0.181137
7.02007	0.178143
7.03007	0.175199
7.04007	0.172303
7.05007	0.169455
7.06007	0.166654
7.07007	0.1639
7.08007	0.161191
7.09007	0.158527
7.10007	0.155906
7.11007	0.153329
7.12007	0.150795
7.13007	0.148303
7.14007	0.145851
7.15007	0.143441
7.16007	0.14107
7.17007	0.138738
7.18007	0.136445
7.19007	0.13419
7.20007	0.131972
7.21007	0.129791
7.22007	0.127645
7.23007	0.125536
7.24007	0.123461
7.25007	0.12142
7.26007	0.119413
7.27007	0.117439
7.28007	0.115498
7.29007	0.113589
7.30007	0.111712
7.31007	0.109865
7.32007	0.108049
7.33007	0.106264
7.34007	0.104507
7.35007	0.10278
7.36007	0.101081
7.37007	0.0994103
7.38007	0.0977672
7.39007	0.0961513
7.40007	0.094562
7.41007	0.092999
7.42007	0.0914619
7.43008	0.0899502
7.44008	0.0884634
7.45008	0.0870012
7.46008	0.0855633
7.47008	0.084149
7.48008	0.0827582
7.49008	0.0813903
7.50008	0.080045
7.51008	0.078722
7.52008	0.0774208
7.53008	0.0761412
7.54008	0.0748827
7.55008	0.073645
7.56008	0.0724277
7.57008	0.0712306
7.58008	0.0700533
7.59008	0.0688954
7.60008	0.0677567
7.61008	0.0666367
7.62008	0.0655353
7.63008	0.0644521
7.64008	0.0633868
7.65008	0.0623391
7.66008	0.0613088
7.67008	0.0602954
7.68008	0.0592988
7.69008	0.0583187
7.70008	0.0573548
7.71008	0.0564068
7.72008	0.0554745
7.73008	0.0545576
7.74008	0.0536558
7.75008	0.0527689
7.76008	0.0518968
7.77008	0.051039
7.78008	0.0501954
7.79008	0.0493657
7.80008	0.0485498
7.81008	0.0477473
7.82008	0.0469581
7.83008	0.046182
7.84008	0.0454187
7.85008	0.044668
7.86009	0.0439297
7.87009	0.0432036
7.88009	0.0424895
7.89009	0.0417872
7.90009	0.0410965
7.91009	0.0404172
7.92009	0.0397492
7.93009	0.0390922
7.94009	0.0384461
7.95009	0.0378106
7.96009	0.0371857
7.97009	0.036571
7.98009	0.0359666
7.99009	0.0353721
8.00009	0.0347875
8.01009	0.0342125
8.02009	0.033647
8.03009	0.0330908
8.04009	0.0325439
8.05009	0.032006
8.06009	0.031477
8.07009	0.0309567
8.08009	0.0304451
8.09009	0.0299418
8.10009	0.0294469
8.11009	0.0289602
8.12009	0.0284816
8.13009	0.0280108
8.14009	0.0275478
8.15009	0.0270925
8.16009	0.0266447
8.17009	0.0262043
8.18009	0.0257712
8.19009	0.0253452
8.20009	0.0249263
8.21009	0.0245143
8.22009	0.0241091
8.23009	0.0237106
8.24009	0.0233187
8.25009	0.0229333
8.26009	0.0225543
8.27009	0.0221815
8.28009	0.0218148
8.29009	0.0214543
8.30009	0.0210997
8.31009	0.0207509
8.3201	0.0204079
8.3301	0.0200706
8.3401	0.0197389
8.3501	0.0194126
8.3601	0.0190918
8.3701	0.0187762
8.3801	0.0184659
8.3901	0.0181607
8.4001	0.0178605
8.4101	0.0175653
8.4201	0.0172749
8.4301	0.0169894
8.4401	0.0167086
8.4501	0.0164324
8.4601	0.0161608
8.4701	0.0158937
8.4801	0.015631
8.4901	0.0153727
8.5001	0.0151186
8.5101	0.0148687
8.5201	0.0146229
8.5301	0.0143812
8.5401	0.0141435
8.5501	0.0139098
8.5601	0.0136799
8.5701	0.0134537
8.5801	0.0132314
8.5901	0.0130127
8.6001	0.0127976
8.6101	0.0125861
8.6201	0.012378
8.6301	0.0121735
8.6401	0.0119722
8.6501	0.0117744
8.6601	0.0115798
8.6701	0.0113884
8.6801	0.0112001
8.6901	0.011015
8.7001	0.0108329
8.7101	0.0106539
8.7201	0.0104778
8.7301	0.0103046
8.7401	0.0101343
8.7501	0.00996678
8.76011	0.00980205
8.77011	0.00964003
8.78011	0.0094807
8.79011	0.00932399
8.80011	0.00916988
8.81011	0.00901832
8.82011	0.00886926
8.83011	0.00872266
8.84011	0.00857849
8.85011	0.0084367
8.86011	0.00829726
8.87011	0.00816011
8.88011	0.00802524
8.89011	0.00789259
8.90011	0.00776214
8.91011	0.00763384
8.92011	0.00750767
8.93011	0.00738358
8.94011	0.00726154
8.95011	0.00714151
8.96011	0.00702348
8.97011	0.00690739
8.98011	0.00679322
8.99011	0.00668094
9.00011	0.00657051
9.01011	0.00646191
9.02011	0.0063551
9.03011	0.0063551
9.04011	0.0888928
9.05011	0.170066
9.06011	0.249898
9.07011	0.32841
9.08011	0.405625
9.09011	0.481563
9.10011	0.556246
9.11011	0.629695
9.12011	0.70193
9.13011	0.772971
9.14011	0.842838
9.15011	0.911549
9.16011	0.979125
9.17011	1.04558
9.18011	1.11095
9.19011	1.17523
9.20012	1.23844
9.21012	1.30062
9.22012	1.36176
9.23012	1.4219
9.24012	1.48104
9.25012	1.5392
9.26012	1.5964
9.27012	1.65266
9.28012	1.70799
9.29012	1.7624
9.30012	1.81591
9.31012	1.86854
9.32012	1.9203
9.33012	1.9712
9.34012	2.02126
9.35012	2.0705
9.36012	2.11892
9.37012	2.16654
9.38012	2.21337
9.39012	2.25943
9.40012	2.30473
9.41012	2.34928
9.42012	2.39309
9.43012	2.43618
9.44012	2.47855
9.45012	2.52023
9.46012	2.56122
9.47012	2.60153
9.48012	2.64117
9.49012	2.68016
9.50012	2.7185
9.51012	2.75621
9.52012	2.7933
9.53012	2.82977
9.54012	2.86564
9.55012	2.90092
9.56012	2.93561
9.57012	2.96973
9.58012	3.00329
9.59012	3.03629
9.60012	3.06875
9.61012	3.10067
9.62012	3.13207
9.63013	3.16294
9.64013	3.1933
9.65013	3.22317
9.66013	3.25253
9.67013	3.28142
9.68013	3.30982
9.69013	3.33776
9.70013	3.36523
9.71013	3.39225
9.72013	3.41883
9.73013	3.44496
9.74013	3.47066
9.75013	3.49594
9.76013	3.5208
9.77013	3.54525
9.78013	3.5693
9.79013	3.59294
9.80013	3.6162
9.81013	3.63907
9.82013	3.66157
9.83013	3.68369
9.84013	3.70545
9.85013	3.72684
9.86013	3.74789
9.87013	3.76858
9.88013	3.78893
9.89013	3.80895
9.90013	3.82864
9.91013	3.848
9.92013	3.86704
9.93013	3.88577
9.94013	3.90418
9.95013	3.9223
9.96013	3.94011
9.97013	3.95763
9.98013	3.97486
9.99013	3.9918
10.0001	4.00846
10.0101	4.02485
10.0201	4.04097
10.0301	4.05682
10.0401	4.07241
10.0501	4.08774
10.0601	4.10282
10.0701	4.11765
10.0801	4.13223
10.0901	4.14658
10.1001	4.16068
10.1101	4.17456
10.1201	4.1882
10.1301	4.20162
10.1401	4.21481
10.1501	4.22779
10.1601	4.24055
10.1701	4.25311
10.1801	4.26545
10.1901	4.27759
10.2001	4.28953
10.2101	4.30128
10.2201	4.31282
10.2301	4.32418
10.2401	4.33535
10.2501	4.34634
10.2601	4.35714
10.2701	4.36777
10.2801	4.37822
10.2901	4.3885
10.3001	4.3986
10.3101	4.40854
10.3201	4.41832
10.3301	4.42793
10.3401	4.43739
10.3501	4.44669
10.3601	4.45583
10.3701	4.46483
10.3801	4.47367
10.3901	4.48237
10.4001	4.49093
10.4101	4.49934
10.4201	4.50762
10.4301	4.51576
10.4401	4.52376
10.4501	4.53163
10.4601	4.53937
10.4701	4.54699
10.4801	4.55447
10.4901	4.56184
10.5001	4.56908
10.5101	4.5762
10.5201	4.58321
10.5301	4.5901
10.5401	4.59687
10.5501	4.60353
10.5601	4.61009
10.5701	4.61653
10.5801	4.62287
10.5901	4.6291
10.6001	4.63523
10.6101	4.64126
10.6201	4.64719
10.6301	4.65302
10.6401	4.65876
10.6501	4.6644
10.6601	4.66995
10.6701	4.6754
10.6801	4.68077
10.6901	4.68604
10.7001	4.69123
10.7101	4.69634
10.7201	4.70135
10.7302	4.70629
10.7402	4.71115
10.7502	4.71592
10.7602	4.72062
10.7702	4.72523
10.7802	4.72977
10.7902	4.73424
10.8002	4.73863
10.8102	4.74295
10.8202	4.7472
10.8302	4.75138
10.8402	4.75549
10.8502	4.75953
10.8602	4.76351
10.8702	4.76741
10.8802	4.77126
10.8902	4.77504
10.9002	4.77876
10.9102	4.78241
10.9202	4.78601
10.9302	4.78955
10.9402	4.79303
10.9502	4.79645
10.9602	4.79981
10.9702	4.80312
10.9802	4.80638
10.9902	4.80958
11.0002	4.81272
11.0102	4.81582
11.0202	4.81886
11.0302	4.82186
11.0402	4.8248
11.0502	4.8277
11.0602	4.83054
11.0702	4.83335
11.0802	4.8361
11.0902	4.83881
11.1002	4.84147
11.1102	4.84409
11.1202	4.84667
11.1302	4.8492
11.1402	4.8517
11.1502	4.85415
11.1602	4.85656
11.1702	4.85893
11.1802	4.86126
11.1902	4.86355
11.2002	4.86581
11.2102	4.86803
11.2202	4.87021
11.2302	4.87235
11.2402	4.87446
11.2502	4.87654
11.2602	4.87858
11.2702	4.88059
11.2802	4.88256
11.2902	4.8845
11.3002	4.88641
11.3102	4.88829
11.3202	4.89013
11.3302	4.89195
11.3402	4.89374
11.3502	4.89549
11.3602	4.89722
11.3702	4.89892
11.3802	4.90059
11.3902	4.90223
11.4002	4.90385
11.4102	4.90544
11.4202	4.907
11.4302	4.90854
11.4402	4.91005
11.4502	4.91154
11.4602	4.913
11.4702	4.91444
11.4802	4.91585
11.4902	4.91724
11.5002	4.91861
11.5102	4.91995
11.5202	4.92128
11.5302	4.92258
11.5402	4.92386
11.5502	4.92512
11.5602	4.92635
11.5702	4.92757
11.5802	4.92877
11.5902	4.92995
11.6002	4.9311
11.6102	4.93224
11.6202	4.93336
11.6302	4.93446
11.6402	4.93555
11.6502	4.93661
11.6602	4.93766
11.6702	4.93869
11.6802	4.9397
11.6902	4.9407
11.7002	4.94168
11.7102	4.94265
11.7202	4.94359
11.7302	4.94453
11.7402	4.94544
11.7502	4.94634
11.7602	4.94723
11.7702	4.9481
11.7802	4.94896
11.7902	4.9498
11.8002	4.95063
11.8102	4.95145
11.8202	4.95225
11.8302	4.95304
11.8402	4.95382
11.8502	4.95458
11.8602	4.95533
11.8702	4.95607
11.8802	4.9568
11.8902	4.95751
11.9002	4.95821
11.9102	4.9589
11.9202	4.95958
11.9302	4.96025
11.9402	4.96091
11.9502	4.96155
11.9602	4.96219
11.9702	4.96281
11.9802	4.96343
11.9902	4.96403
12.0002	4.96463
12.0102	4.96521
12.0202	4.96579
12.0302	4.96635
12.0402	4.96691
12.0502	4.96746
12.0602	4.96799
12.0702	4.96852
12.0802	4.96904
12.0902	4.96955
12.1002	4.97006
12.1102	4.97055
12.1202	4.97104
12.1302	4.97152
12.1402	4.97199
12.1502	4.97245
12.1602	4.97291
12.1702	4.97336
12.1802	4.9738
12.1902	4.97423
12.2002	4.97465
12.2102	4.97507
12.2202	4.97549
12.2302	4.97589
12.2402	4.97629
12.2502	4.97668
12.2602	4.97707
12.2702	4.97745
12.2802	4.97782
12.2902	4.97819
12.3002	4.97855
12.3102	4.9789
12.3202	4.97925
12.3302	4.97959
12.3402	4.97993
12.3502	4.98026
12.3602	4.98059
12.3702	4.98091
12.3802	4.98122
12.3902	4.98153
12.4002	4.98184
12.4102	4.98214
12.4202	4.98243
12.4302	4.98273
12.4402	4.98301
12.4502	4.98329
12.4602	4.98357
12.4702	4.98384
12.4802	4.98411
12.4902	4.98437
12.5002	4.98463
12.5102	4.98488
12.5202	4.98513
12.5302	4.98538
12.5402	4.98562
12.5502	4.98586
12.5602	4.98609
12.5702	4.98632
12.5802	4.98655
12.5902	4.98677
12.6002	4.98699
12.6102	4.9872
12.6202	4.98741
12.6302	4.98762
12.6402	4.98783
12.6502	4.98803
12.6602	4.98823
12.6702	4.98842
12.6802	4.98861
12.6902	4.9888
12.7002	4.98899
12.7102	4.98917
12.7202	4.98935
12.7302	4.98952
12.7402	4.9897
12.7502	4.98987
12.7602	4.99003
12.7702	4.9902
12.7802	4.99036
12.7902	4.99052
12.8002	4.99068
12.8102	4.99083
12.8202	4.99098
12.8302	4.99113
12.8402	4.99128
12.8502	4.99142
12.8602	4.99156
12.8702	4.9917
12.8802	4.99184
12.8902	4.99197
12.9002	4.99211
12.9102	4.99224
12.9202	4.99237
12.9302	4.99249
12.9402	4.99262
12.9502	4.99274
12.9602	4.99286
12.9702	4.99298
12.9802	4.99309
12.9902	4.99321
13.0002	4.99332
13.0102	4.99343
13.0202	4.99354
13.0302	4.99364
13.0402	4.99364
13.0502	4.91111
13.0602	4.82993
13.0702	4.7501
13.0802	4.67159
13.0902	4.59437
13.1002	4.51844
13.1102	4.44375
13.1202	4.3703
13.1302	4.29807
13.1402	4.22703
13.1502	4.15716
13.1602	4.08845
13.1702	4.02087
13.1802	3.95442
13.1902	3.88905
13.2002	3.82477
13.2102	3.76156
13.2202	3.69938
13.2302	3.63824
13.2402	3.5781
13.2502	3.51896
13.2602	3.4608
13.2702	3.4036
13.2802	3.34734
13.2902	3.29201
13.3002	3.2376
13.3102	3.18409
13.3202	3.13146
13.3302	3.0797
13.3402	3.0288
13.3502	2.97874
13.3602	2.9295
13.3702	2.88108
13.3802	2.83346
13.3902	2.78663
13.4002	2.74057
13.4102	2.69527
13.4202	2.65072
13.4302	2.60691
13.4402	2.56382
13.4502	2.52145
13.4602	2.47977
13.4702	2.43878
13.4802	2.39847
13.4902	2.35883
13.5002	2.31984
13.5102	2.2815
13.5202	2.24379
13.5302	2.2067
13.5402	2.17023
13.5502	2.13436
13.5602	2.09908
13.5702	2.06439
13.5802	2.03027
13.5902	1.99671
13.6002	1.96371
13.6102	1.93125
13.6202	1.89933
13.6302	1.86793
13.6402	1.83706
13.6502	1.8067
13.6602	1.77683
13.6702	1.74747
13.6802	1.71858
13.6902	1.69018
13.7002	1.66224
13.7102	1.63477
13.7202	1.60775
13.7302	1.58117
13.7402	1.55504
13.7502	1.52934
13.7602	1.50406
13.7702	1.4792
13.7802	1.45475
13.7902	1.4307
13.8002	1.40706
13.8102	1.3838
13.8202	1.36093
13.8302	1.33843
13.8402	1.31631
13.8502	1.29455
13.8602	1.27316
13.8702	1.25211
13.8802	1.23142
13.8902	1.21107
13.9002	1.19105
13.9102	1.17136
13.9202	1.152
13.9302	1.13296
13.9402	1.11423
13.9502	1.09582
13.9602	1.0777
13.9702	1.05989
13.9802	1.04237
13.9902	1.02514
14.0002	1.0082
14.0102	0.991536
14.0202	0.975148
14.0302	0.95903
14.0402	0.943179
14.0502	0.927589
14.0602	0.912257
14.0702	0.897179
14.0802	0.88235
14.0902	0.867766
14.1002	0.853423
14.1102	0.839317
14.1202	0.825445
14.1302	0.811801
14.1402	0.798383
14.1502	0.785187
14.1602	0.772209
14.1702	0.759446
14.1802	0.746893
14.1902	0.734548
14.2002	0.722407
14.2102	0.710467
14.2202	0.698724
14.2302	0.687175
14.2402	0.675817
14.2502	0.664647
14.2602	0.653661
14.2702	0.642857
14.2802	0.632232
14.2902	0.621782
14.3002	0.611505
14.3102	0.601397
14.3202	0.591457
14.3302	0.581681
14.3402	0.572067
14.3502	0.562612
14.3602	0.553312
14.3702	0.544167
14.3802	0.535173
14.3902	0.526327
14.4002	0.517628
14.4102	0.509072
14.4202	0.500658
14.4302	0.492383
14.4402	0.484244
14.4502	0.47624
14.4602	0.468369
14.4702	0.460627
14.4802	0.453014
14.4902	0.445526
14.5002	0.438162
14.5102	0.43092
14.5202	0.423798
14.5302	0.416793
14.5402	0.409904
14.5502	0.403129
14.5602	0.396466
14.5702	0.389913
14.5802	0.383468
